#,Listing ID,St,MLS Area,Address,# Beds,# Full Baths,# Half Baths,# Garage Spaces,Levels,Year Built,Acres,SqFt,List Price,LP$/SqFt,Close$/SqFt,Close Price,Close Date,DOM,CDOM,Zip Code,Type of Home
1,7284970,C,SC,8108 Donnie Junction Way,3,2,1,2.0,1.0,2023,0.1765,"2,115","$547,633",$258.93,$248.23,"$525,000",01/29/2024,312,312,78744,Single Family
1,7725569,C,SC,8400 ORIZZONTE St,3,2,1,1.0,2.0,2020,0.1662,"2,262","$549,000",$242.71,$234.31,"$530,000",01/05/2024,56,116,78744,Single Family
1,9993584,C,SC,7209 Woodford Way,4,2,1,2.0,2.0,2023,0.1331,"2,279","$537,499",$235.85,$233.44,"$532,000",03/13/2024,100,100,78744,Single Family
1,7625964,C,SC,7905 Catbird Ln,4,3,0,2.0,1.0,2019,0.1486,"2,504","$574,900",$229.59,$223.64,"$560,000",03/05/2024,3,3,78744,Single Family
1,8520306,C,SC,7912 Corrigan Pass,4,3,1,2.0,1.0,2022,0.129,"2,198","$574,990",$261.60,$256.60,"$564,000",10/27/2023,356,356,78744,Single Family
1,5328112,C,SC,8008 Corrigan Pass,3,2,1,2.0,1.0,2022,0.129,"2,280","$595,990",$261.40,$252.19,"$575,000",03/12/2024,303,303,78744,Single Family
1,4915160,C,SC,7500 Boyd Haven Dr,4,3,0,2.0,2.0,2023,0.1377,"2,307","$628,496",$272.43,$251.41,"$580,000",10/30/2023,232,232,78744,Single Family
1,3583070,C,SC,8212 Thelma Jean Dr,4,3,0,2.0,1.0,2023,0.15,"2,257","$610,990",$270.71,$259.19,"$585,000",10/20/2023,190,190,78744,Single Family
1,4369852,C,SC,8405 Lullwater Trl,4,3,0,2.0,2.0,2023,0.125,"2,307","$597,821",$259.13,$256.83,"$592,500",03/15/2024,43,43,78744,Single Family
1,5014552,C,SC,8204 Corrigan Pass,3,2,1,2.0,1.0,2022,0.186,"2,394","$624,990",$261.07,$247.49,"$592,500",03/14/2024,358,358,78744,Single Family
1,4871599,C,SC,7712 Bremond Dr,3,2,2,2.0,2.0,2023,0.148,"2,687","$613,372",$228.27,$221.43,"$594,973",03/13/2024,374,374,78744,Single Family
1,1679177,C,SC,8204 Donnie Junction Way,4,3,0,3.0,1.5,2022,0.137,"2,692","$608,356",$225.99,$225.99,"$608,356",12/20/2023,109,109,78744,Single Family
1,4073543,C,SC,8208 Donnie Junction Way,3,2,2,2.0,2.0,2023,0.154,"2,712","$637,359",$235.01,$226.77,"$615,000",01/16/2024,84,84,78744,Single Family
1,8972584,C,SC,8409 Hillock Ter,4,3,0,2.0,1.0,2023,0.1446,"2,227","$656,863",$294.95,$276.16,"$615,000",12/20/2023,191,191,78744,Single Family
1,3737493,C,SC,8117 Edmondson Bnd,3,2,1,2.0,2.0,2023,0.183,"2,989","$654,255",$218.89,$207.43,"$620,000",02/02/2024,130,130,78744,Single Family
1,3052096,C,SC,8209 Donnie Junction Way,4,3,0,2.0,2.0,2023,0.1462,"2,307","$621,759",$269.51,$269.51,"$621,759",04/04/2024,171,171,78744,Single Family
1,9150235,C,SC,8000 Chrysler Bnd,3,3,0,2.0,1.0,2020,0.2533,"2,711","$640,000",$236.08,$232.39,"$630,000",04/02/2024,20,19,78744,Single Family
1,5077234,C,SC,8108 Corrigan Pass,4,3,1,3.0,1.5,2023,0.129,"2,606","$649,990",$249.42,$245.86,"$640,720",03/04/2024,54,54,78744,Single Family
1,8239687,C,SC,8104 Corrigan Pass,4,3,1,2.0,1.0,2024,0.19,"2,394","$659,990",$275.69,$271.09,"$649,000",04/12/2024,4,4,78744,Single Family
1,4803374,C,SC,8317 Yokohama Ter,4,3,0,2.0,2.0,2021,0.1425,"2,599","$649,999",$250.10,$250.10,"$650,000",03/18/2024,113,112,78744,Single Family
1,1097990,C,SC,8401 Hillock Ter,4,3,0,3.0,1.0,2022,0.165,"2,704","$660,990",$244.45,$240.38,"$650,000",11/17/2023,293,293,78744,Single Family
1,8338407,C,SC,7704 Bremond Dr,4,3,0,3.0,1.0,2023,0.1834,"2,704","$699,001",$258.51,$241.08,"$651,888",11/16/2023,378,378,78744,Single Family
1,2737651,C,SC,7717 Boyd Haven Dr,4,3,0,2.0,2.0,2023,0.182,"2,874","$662,194",$230.41,$226.90,"$652,119",12/15/2023,116,116,78744,Single Family
1,3321014,C,SC,7725 Boyd Haven Dr,4,3,0,2.0,2.0,2023,0.2026,"2,997","$680,650",$227.11,$218.51,"$654,867",01/22/2024,188,188,78744,Single Family
1,8465633,C,SC,8420 Skytex St,4,3,0,2.0,1.0,2021,0.1917,"2,606","$675,000",$259.02,$253.26,"$660,000",03/08/2024,36,36,78744,Single Family
1,5562732,C,SC,8206 Corrigan Pass,4,3,1,3.0,1.5,2022,0.165,"2,981","$749,990",$251.59,$226.43,"$675,000",02/20/2024,129,129,78744,Single Family
1,2948378,C,SC,7900 Chrysler Bnd,4,4,0,2.0,1.0,2020,0.273,"2,909","$725,500",$249.40,$236.43,"$687,777",03/26/2024,111,141,78744,Single Family
1,9949389,C,SC,9509 Flatbush Dr,4,3,0,2.0,1.0,2023,0.0838,"2,729","$718,900",$263.43,$256.47,"$699,900",03/21/2024,314,314,78744,Single Family
1,2864666,C,SC,7701 Ellas Inlet Dr,5,4,0,3.0,1.5,2023,0.1758,"3,292","$707,970",$215.06,$212.64,"$700,000",11/02/2023,142,142,78744,Single Family
1,4923988,C,SC,7504 Boyd Haven Dr,4,3,0,3.0,2.0,2023,0.1652,"2,996","$744,032",$248.34,$236.98,"$710,000",02/02/2024,200,200,78744,Single Family
1,3995608,C,SC,8516 Picnic House Path,4,3,1,3.0,1.0,2023,0.0677,"2,953","$749,900",$253.95,$245.51,"$725,000",01/02/2024,238,238,78744,Single Family
1,5813142,C,SC,9505 Flatbush Dr,4,3,1,3.0,1.0,2023,0.0774,"2,993","$749,900",$250.55,$245.57,"$735,000",02/05/2024,242,242,78744,Single Family
1,4664078,C,SC,9513 Flatbush Dr,4,3,1,3.0,1.0,2023,0.0715,"2,953","$749,900",$253.95,$250.25,"$739,000",02/23/2024,266,266,78744,Single Family
1,5584414,C,SC,9400 Flatbush Dr,4,3,1,3.0,1.0,2023,0.1625,"2,954","$745,900",$252.51,$252.17,"$744,900",03/18/2024,214,214,78744,Single Family
1,7101378,C,SC,7809 Edmondson Bnd,4,3,1,3.0,2.0,2023,0.197,"2,969","$749,900",$252.58,$252.58,"$749,900",12/29/2023,313,313,78744,Single Family
1,6879794,C,SC,8004 Corrigan Pass,5,4,1,3.0,2.0,2022,0.189,"3,626","$795,990",$219.52,$209.32,"$759,000",10/31/2023,84,84,78744,Single Family
1,6200664,C,SC,8501 Turaco Trl,4,3,1,3.0,1.0,2023,0.1653,"2,993","$774,900",$258.90,$255.90,"$765,900",12/15/2023,61,61,78744,Single Family
1,8052771,C,SC,8620 Picnic House Path,4,3,1,3.0,2.0,2023,0.0865,"3,491","$893,900",$256.06,$244.44,"$853,343",10/30/2023,101,101,78744,Single Family
1,2791079,C,SC,8617 Thompson Teal Trl,4,3,0,3.0,2.0,2023,0.1848,"3,491","$899,900",$257.78,$252.07,"$879,965",12/07/2023,3,3,78744,Single Family
1,2909712,C,SC,8609 Picnic House Path,4,3,0,3.0,2.0,2023,0.2242,"3,491","$895,900",$256.63,$256.42,"$895,148",11/08/2023,0,0,78744,Single Family
1,7571720,C,SC,9414 Flatbush Dr,4,3,0,3.0,2.0,2023,0.1625,"3,491","$920,900",$263.79,$262.16,"$915,185",04/15/2024,0,0,78744,Single Family
1,8682944,C,SC,8400 Amerigil Ct,4,3,1,3.0,1.0,2023,0.1801,"2,993","$923,900",$308.69,$308.83,"$924,323",03/04/2024,0,0,78744,Single Family
1,5288141,C,SC,9404 Flatbush Dr,4,3,0,3.0,2.0,2023,0.2169,"3,491","$929,900",$266.37,$266.43,"$930,120",02/29/2024,0,0,78744,Single Family
1,4195114,C,SC,8601 Turaco Trl,4,3,0,3.0,2.0,2023,0.1653,"3,491","$946,900",$271.24,$271.91,"$949,238",10/31/2023,0,0,78744,Single Family
1,6450720,C,8E,3511 Fawn Creek Path,2,2,0,2.0,1,1983,0.1155,"1,872","$849,950",$454.03,$422.01,"$790,000",01/16/2024,90,90,78746,Single Family
1,5031296,C,8E,205 Bulian Ln Unit #B,3,2,0,1.0,2,1995,0.362,"1,629","$899,000",$551.87,$521.79,"$850,000",12/12/2023,95,113,78746,Single Family
1,9184259,C,8E,303 Westlake Dr,3,2,0,2.0,1,1969,0.35,"1,514","$1,370,000",$904.89,$624.17,"$945,000",01/29/2024,157,160,78746,Single Family
1,9791126,C,8E,2107 Toro Canyon Rd,4,2,1,2.0,2,1973,0.5765,"2,966","$1,539,000",$518.88,$321.98,"$955,000",01/29/2024,345,415,78746,Single Family
1,7484040,C,8E,3507 Pinnacle Rd,4,2,0,2.0,1,1978,0.2572,"1,855","$900,000",$485.18,$522.91,"$970,000",02/09/2024,6,6,78746,Single Family
1,9161758,C,8E,2009 Apricot Glen Dr,3,2,0,2.0,1.5,1980,0.312,"2,337","$1,200,000",$513.48,$449.29,"$1,050,000",02/14/2024,10,10,78746,Single Family
1,4869493,C,8E,2800 Waymaker Way Unit #34,4,3,1,2.0,2,2001,0.293,"2,509","$1,150,000",$458.35,$438.42,"$1,100,000",12/29/2023,43,40,78746,Single Family
1,4332928,C,8E,5105 Rollingwood Dr,2,1,0,0.0,1,1955,0.294,"1,056","$1,200,000","$1,136.36","$1,041.67","$1,100,000",12/15/2023,32,32,78746,Single Family
1,3283007,C,8E,5101 Scenic View Dr,3,2,0,0.0,1,1963,0.32,"2,203","$1,295,000",$587.83,$499.32,"$1,100,000",03/15/2024,91,91,78746,Single Family
1,2395612,C,8E,2103 Trail Of Madrones,4,3,0,1.0,Multi/Split,1955,0.7603,"2,741","$1,350,000",$492.52,$412.26,"$1,130,000",04/12/2024,100,99,78746,Single Family
1,5924169,C,8E,3123 Honey Tree Ln,4,2,0,2.0,1,1980,0.258,"2,379","$1,250,000",$525.43,$483.40,"$1,150,000",10/26/2023,6,5,78746,Single Family
1,2751250,C,8E,1036 Liberty Park Dr Unit #9A,3,3,0,2.0,2,2007,0.2445,"2,655","$1,095,000",$412.43,$436.53,"$1,159,000",12/07/2023,3,2,78746,Single Family
1,8371667,C,8E,405 Westbrook Dr,4,2,0,2.0,1,1968,0.342,"1,870","$1,400,000",$748.66,$620.32,"$1,160,000",03/20/2024,94,94,78746,Single Family
1,6520133,C,8E,3504 Native Dancer Cv,4,3,1,2.0,1,1983,0.479,"2,971","$1,350,000",$454.39,$416.36,"$1,237,000",12/13/2023,10,9,78746,Single Family
1,8735094,C,8E,3112 Eanes Cir,4,2,0,2.0,1,1980,0.3175,"2,370","$1,300,000",$548.52,$550.84,"$1,305,500",11/15/2023,57,55,78746,Single Family
1,6156256,C,8E,701 Terrace Mountain Dr,4,3,0,0.0,2,1977,0.64,"3,236","$1,295,000",$400.19,$406.37,"$1,315,000",11/30/2023,9,8,78746,Single Family
1,1954333,C,8E,718 Yaupon Valley Rd,4,3,0,2.0,1,1975,0.63,"2,188","$1,349,000",$616.54,$607.86,"$1,330,000",12/01/2023,159,159,78746,Single Family
1,1020886,C,8E,1105 Wild Basin Ldg,4,3,0,2.0,2,1979,1.35,"1,950","$1,500,000",$769.23,$705.13,"$1,375,000",02/16/2024,28,27,78746,Single Family
1,3873282,C,8E,4 Little Bend Dr,2,2,0,0.0,1,1978,1.0622,"1,924","$1,600,000",$831.60,$753.64,"$1,450,000",03/07/2024,44,45,78746,Single Family
1,8277820,C,8E,1112 Wild Basin Ldg,2,2,0,0.0,2,1985,1.008,"2,113","$1,600,000",$757.22,$698.06,"$1,475,000",02/08/2024,76,74,78746,Single Family
1,4879281,C,8E,2 Hull Cir,3,2,0,2.0,1,1970,0.293,"1,836","$1,645,000",$895.97,$838.78,"$1,540,000",12/22/2023,17,7,78746,Single Family
1,9616822,C,8E,419 Ridgewood Rd,4,2,1,2.0,1,1959,0.2544,"1,967","$1,800,000",$915.10,$788.00,"$1,550,000",02/26/2024,20,19,78746,Single Family
1,5471080,C,8E,2912 ROUND TABLE Rd,4,3,1,2.0,2,1991,0.2876,"3,171","$1,599,000",$504.26,$499.84,"$1,585,000",12/18/2023,4,3,78746,Single Family
1,3628637,C,8E,2100 Apricot Glen Dr,4,3,0,2.0,Multi/Split,1981,0.274,"3,485","$1,749,900",$502.12,$459.11,"$1,600,000",10/25/2023,217,217,78746,Single Family
1,1689984,C,8E,1409 Flintridge Rd,5,2,0,2.0,2,1967,1.37,"2,640","$1,750,000",$662.88,$625.00,"$1,650,000",11/15/2023,3,3,78746,Single Family
1,9208688,C,8E,5810 Kentucky Derby Ct,4,3,1,2.0,Multi/Split,1997,0.169,"3,313","$1,750,000",$528.22,$499.96,"$1,656,372",03/25/2024,8,6,78746,Single Family
1,8081370,C,8E,2901 Angelfire Ln,6,4,1,2.0,2,1983,0.4423,"4,000","$1,750,000",$437.50,$415.63,"$1,662,500",04/05/2024,169,166,78746,Single Family
1,7255396,C,8E,4828 Rollingwood Dr,3,2,0,2.0,1,1962,0.375,"1,613","$1,850,000","$1,146.93","$1,053.94","$1,700,000",11/30/2023,15,79,78746,Single Family
1,4341345,C,8E,1801 Basin Ledge,3,2,0,2.0,2,1972,0.67,"1,794","$1,700,000",$947.60,$947.60,"$1,700,000",04/05/2024,292,287,78746,Single Family
1,7965572,C,8E,802 Forest View Dr,3,3,0,2.0,1,1972,0.5637,"2,273","$1,800,000",$791.90,$769.91,"$1,750,000",02/13/2024,8,8,78746,Single Family
1,7785196,C,8E,1414 Redbud Trl,3,3,0,2.0,1,1970,1.238,"2,221","$1,750,000",$787.93,$787.93,"$1,750,000",04/09/2024,27,23,78746,Single Family
1,2468285,C,8E,801 Rock Creek Dr,4,3,1,2.0,Multi/Split,1974,0.4339,"3,134","$1,800,000",$574.35,$574.35,"$1,800,000",03/21/2024,6,6,78746,Single Family
1,4795769,C,8E,1209 Wilderness Dr,4,2,1,2.0,2,1980,0.3445,"2,945","$1,775,000",$602.72,$621.39,"$1,830,000",02/28/2024,3,3,78746,Single Family
1,2689293,C,8E,3317 Rosefinch Trl,4,3,0,2.0,2,2020,0.196,"3,295","$1,850,000",$561.46,$561.46,"$1,850,000",04/15/2024,11,11,78746,Single Family
1,1728847,C,8E,2309 Camino Alto,2,2,1,2.0,2,1993,0.5086,"2,002","$1,990,000",$994.01,$939.06,"$1,880,000",04/11/2024,31,31,78746,Single Family
1,7766744,C,8E,1213 Havre Lafitte Dr,4,3,1,2.0,2,1998,0.3738,"3,649","$2,249,000",$616.33,$516.58,"$1,885,000",02/06/2024,74,73,78746,Single Family
1,2832179,C,8E,2100 Westlake Dr,3,2,1,2.0,2,1989,0.727,"2,491","$2,250,000",$903.25,$762.75,"$1,900,000",04/12/2024,29,27,78746,Single Family
1,6487715,C,8E,1321 Wilderness Dr,4,3,0,0.0,1,1980,0.268,"2,956","$1,999,000",$676.25,$671.18,"$1,984,000",10/23/2023,5,4,78746,Single Family
1,3718422,C,8E,4002 Bennedict Ln,4,4,0,2.0,1,1983,0.41,"3,179","$2,300,000",$723.50,$707.77,"$2,250,000",03/28/2024,8,8,78746,Single Family
1,9353929,C,8E,200 Wild Cat Holw,3,2,0,2.0,Multi/Split,1966,1.01,"2,240","$2,950,000","$1,316.96","$1,004.46","$2,250,000",02/06/2024,42,42,78746,Single Family
1,9742057,C,8E,2002 Lake Shore Dr,4,4,1,2.0,Multi/Split,1999,0.41,"4,124","$2,499,000",$605.97,$573.47,"$2,365,000",10/30/2023,14,14,78746,Single Family
1,6878892,C,8E,807 The High Rd,4,4,1,2.0,2,2013,0.871,"3,428","$2,850,000",$831.39,$700.12,"$2,400,000",12/29/2023,182,182,78746,Single Family
1,7412375,C,8E,307 Westwood Ter,4,4,1,2.0,2,2011,0.3193,"3,385","$2,495,000",$737.08,$731.17,"$2,475,000",03/18/2024,5,5,78746,Single Family
1,2873541,C,8E,1100 Rockcliff Rd,4,4,1,6.0,1,1994,1.935,"5,157","$2,795,000",$541.98,$484.78,"$2,500,000",03/07/2024,228,227,78746,Single Family
1,2494536,C,8E,2109 Far Gallant Dr,4,4,0,3.0,1,2000,1.33,"4,929","$2,695,000",$546.76,$512.27,"$2,525,000",12/28/2023,22,175,78746,Single Family
1,3485419,C,8E,402 Brookhaven Trl,4,4,1,3.0,2,2007,0.422,"4,186","$2,595,000",$619.92,$607.26,"$2,542,000",12/18/2023,65,162,78746,Single Family
1,7436262,C,8E,2510 Trail Of The Madrones,4,4,1,0.0,1,2015,0.545,"3,387","$2,995,000",$884.26,$777.97,"$2,635,000",12/22/2023,75,171,78746,Single Family
1,8365165,C,8E,1905 Cetona Ct,5,5,1,2.0,2,2011,0.2286,"4,222","$2,850,000",$675.04,$651.35,"$2,750,000",12/05/2023,53,53,78746,Single Family
1,7774961,C,8E,1801 Yaupon Valley Rd,4,3,0,2.0,2,1984,1.0,"3,631","$2,999,999",$826.22,$809.69,"$2,940,000",11/03/2023,9,9,78746,Single Family
1,5328676,C,8E,3502 Cactus Wren Way,4,4,0,3.0,2,2024,0.3003,"3,455","$3,390,000",$981.19,$981.19,"$3,390,000",02/02/2024,0,0,78746,Single Family
1,2646678,C,8E,4806 Bull Mountain Cv,5,5,1,3.0,2,1983,0.9508,"5,341","$3,495,000",$654.37,$636.58,"$3,400,000",12/01/2023,152,151,78746,Single Family
1,7824692,C,8E,3202 El Toro Cv,5,5,0,2.0,2,1986,1.0,"6,017","$3,650,000",$606.61,$565.07,"$3,400,000",12/15/2023,235,232,78746,Single Family
1,4210182,C,8E,2501 Berenson Ln,5,4,1,2.0,2,1984,1.111,"4,598","$4,850,000","$1,054.81",$912.35,"$4,195,000",11/09/2023,36,36,78746,Single Family
1,3787066,C,8E,4913 Rollingwood Dr,5,3,1,3.0,2,2019,0.4948,"3,986","$4,600,000","$1,154.04","$1,078.78","$4,300,000",12/12/2023,28,28,78746,Single Family
1,1211590,C,8E,201 Redbud Trl,7,7,1,3.0,2,2023,1.0,"7,238","$4,999,000",$690.66,$670.07,"$4,850,000",04/17/2024,96,86,78746,Single Family
1,2870074,C,8E,2011 Westlake Dr,4,4,1,3.0,1,2016,0.536,"4,080","$5,200,000","$1,274.51","$1,199.74","$4,894,930",03/07/2024,23,17,78746,Single Family
1,7909611,C,8E,3300 Park Hills Dr,5,5,1,3.0,2,2014,0.4019,"5,331","$5,880,000","$1,102.98",$975.43,"$5,200,000",03/12/2024,513,513,78746,Single Family
1,1457472,C,8E,3 Wren Valley Cv,5,5,1,3.0,2,1985,2.042,"5,697","$6,499,000","$1,140.78","$1,049.24","$5,977,500",03/08/2024,103,189,78746,Single Family
1,4160945,C,8E,2011 Westlake Dr,4,4,1,3.0,1,2016,0.536,"4,080","$6,750,000","$1,654.41","$1,567.38","$6,394,930",03/07/2024,22,22,78746,Single Family
1,4469731,C,8E,2611 Westlake Dr,6,6,4,4.0,2,2002,1.4775,"9,604","$11,750,000","$1,223.45","$1,337.98","$12,850,000",11/06/2023,35,35,78746,Single Family
1,1747821,C,8W,1720 Ben Crenshaw Way,4,3,0,2.0,2,1983,0.4656,"2,305","$999,999",$433.84,$422.13,"$973,000",12/13/2023,38,37,78746,Single Family
1,1529814,C,8W,6210 Turtle Point Dr,3,2,0,2.0,1,1979,0.5326,"1,849","$1,150,000",$621.96,$621.96,"$1,150,000",03/06/2024,13,13,78746,Single Family
1,2075487,C,8W,6204 Olympic Overlook,3,2,0,2.0,1,1978,0.276,"1,955","$1,198,000",$612.79,$597.95,"$1,169,000",11/03/2023,2,2,78746,Single Family
1,6949834,C,8W,6507 Huckleberry Cv,4,2,0,2.0,1,1978,0.4683,"2,522","$1,250,000",$495.64,$466.69,"$1,177,000",12/13/2023,11,10,78746,Single Family
1,4094877,C,8W,1702 Bay Hill Dr,3,2,0,2.0,1,1982,0.418,"2,152","$1,270,000",$590.15,$570.17,"$1,227,000",03/14/2024,75,75,78746,Single Family
1,5535065,C,8W,4501 Westlake Dr Unit #21,3,2,1,2.0,2,2014,0.335,"2,959","$1,350,000",$456.24,$432.58,"$1,280,000",02/14/2024,100,99,78746,Single Family
1,1273172,C,8W,6700 Vireo Cv,5,3,1,3.0,3+,1985,1.013,"3,194","$1,495,000",$468.07,$421.10,"$1,345,000",03/07/2024,116,116,78746,Single Family
1,7152850,C,8W,1505 Falcon Ledge Dr,4,2,1,2.0,2,1981,0.3765,"2,348","$1,499,000",$638.42,$625.85,"$1,469,500",10/26/2023,36,81,78746,Single Family
1,5051650,C,8W,6508 Canon Wren Dr,4,2,1,2.0,2,1985,1.1244,"3,128","$1,550,000",$495.52,$485.93,"$1,520,000",12/15/2023,6,5,78746,Single Family
1,1499935,C,8W,913 Castle Ridge Rd,5,3,0,0.0,2,1971,1.3946,"3,443","$1,650,000",$479.23,$464.71,"$1,600,000",03/20/2024,39,37,78746,Single Family
1,8046526,C,8W,6613 Whitemarsh Valley Walk,4,3,0,2.0,2,1984,0.28,"3,029","$1,640,000",$541.43,$536.48,"$1,625,000",03/28/2024,97,96,78746,Single Family
1,4350422,C,8W,6802 Adeline Way Unit #31,4,4,1,2.0,2,2022,0.0,"3,306","$1,660,000",$502.12,$505.48,"$1,671,124",10/20/2023,66,66,78746,Single Family
1,6007686,C,8W,800 N Capital of Texas Highway Unit #14,3,3,2,2.0,3+,2022,0.0,"3,739","$1,595,000",$426.58,$457.37,"$1,710,117",02/23/2024,51,154,78746,Single Family
1,3789582,C,8W,1609 Churchwood Cv,5,3,1,2.0,2,1995,0.25,"3,817","$1,695,000",$444.07,$458.48,"$1,750,000",02/21/2024,5,3,78746,Single Family
1,9233524,C,8W,701 Furlong Dr,5,3,1,3.0,2,1994,1.8,"3,992","$1,990,000",$498.50,$438.38,"$1,750,000",12/18/2023,104,104,78746,Single Family
1,3736923,C,8W,7018 Kings Row,4,3,0,6.0,2,1978,1.389,"3,283","$1,790,000",$545.23,$540.66,"$1,775,000",04/11/2024,63,62,78746,Single Family
1,7273722,C,8W,1108 Quaker Ridge Dr,4,3,1,2.0,2,1984,0.3215,"3,064","$1,750,000",$571.15,$587.47,"$1,800,000",02/12/2024,5,3,78746,Single Family
1,8841158,C,8W,800 Capital of TX Highway Unit #21,4,3,2,2.0,2,2021,0.0,"2,929","$1,830,000",$624.79,$676.64,"$1,981,869",12/07/2023,225,225,78746,Single Family
1,6984207,C,8W,1301 Arronimink Cir,5,4,1,2.0,3+,1984,0.25,"4,142","$1,999,000",$482.62,$480.20,"$1,989,000",04/15/2024,3,3,78746,Single Family
1,2668620,C,8W,1627 Randolph Ridge Trl,4,3,1,2.0,2,1998,0.24,"3,559","$1,925,000",$540.88,$561.96,"$2,000,000",04/17/2024,7,7,78746,Single Family
1,5504924,C,8W,37 Cousteau Ln,4,3,1,3.0,2,1982,1.31,"3,616","$2,425,000",$670.63,$566.92,"$2,050,000",01/22/2024,173,223,78746,Single Family
1,2687909,C,8W,1601 Cabinwood Cv,5,4,1,2.0,2,1999,0.2431,"4,011","$1,989,000",$495.89,$513.59,"$2,060,000",04/11/2024,2,2,78746,Single Family
1,8579972,C,8W,6801 Adeline Way Unit #15,4,4,1,2.0,3+,2023,0.0,"3,836","$2,295,000",$598.28,$567.00,"$2,175,000",03/07/2024,28,28,78746,Single Family
1,7362735,C,8W,36 Pascal Ln,5,3,2,3.0,2,1982,1.198,"4,385","$2,700,000",$615.74,$524.52,"$2,300,000",04/02/2024,138,138,78746,Single Family
1,7174186,C,8W,1704 Trevino Dr,5,4,1,2.0,2,2023,0.3353,"4,490","$2,950,000",$657.02,$601.34,"$2,700,000",03/07/2024,158,387,78746,Single Family
1,8437521,C,8W,8200 TALBOT Cv,5,4,1,3.0,2,1995,0.947,"5,928","$2,989,000",$504.22,$484.99,"$2,875,000",12/29/2023,26,25,78746,Single Family
1,5590066,C,8W,531 Beardsley Ln,6,5,1,2.0,2,1997,2.854,"4,481","$2,995,000",$668.38,$642.71,"$2,880,000",11/30/2023,69,69,78746,Single Family
1,5815606,C,8W,330 King Arthur Ct,5,3,1,2.0,3+,2010,1.79,"4,061","$3,495,000",$860.63,$787.98,"$3,200,000",11/20/2023,51,51,78746,Single Family
1,2548583,C,8W,1603 Bay Hill Dr,5,5,1,2.0,2,2023,0.3747,"4,507","$3,950,000",$876.41,$776.57,"$3,500,000",11/30/2023,77,159,78746,Single Family
1,7018850,C,8W,916 Barton Creek Blvd,5,5,2,4.0,2,2007,2.384,"8,538","$5,999,000",$702.62,$585.62,"$5,000,000",10/30/2023,112,112,78746,Single Family
1,9494321,C,DT,1212 Guadalupe St Unit #404,1,1,0,1.0,1.0,1973,0.0032,466,"$265,000",$568.67,$532.19,"$248,000",12/06/2023,56,56,78701,Condo
1,7410188,C,DT,800 Brazos St Unit #1110,1,1,0,0.0,1.0,1949,0.004,623,"$330,000",$529.70,$529.70,"$330,000",10/27/2023,2,2,78701,Condo
1,7832628,C,DT,1101 Shoal Creek Blvd Unit #20,2,1,0,0.0,1.0,1961,0.0335,826,"$369,000",$446.73,$460.05,"$380,000",04/02/2024,177,177,78701,Condo
1,3292395,C,DT,710 Colorado St Unit #9F,1,1,0,1.0,1.0,1940,0.0,637,"$400,000",$627.94,$618.60,"$394,047",02/09/2024,30,29,78701,Condo
1,2185760,C,DT,40 N Interstate 35 Highway Unit #3C3,2,2,0,2.0,1.0,1983,0.0232,"1,288","$450,000",$349.38,$310.56,"$400,000",10/31/2023,125,124,78701,Condo
1,1453657,C,DT,603 Davis St Unit #1308,1,1,0,1.0,1.0,2006,0.003,923,"$430,000",$465.87,$442.04,"$408,000",10/25/2023,77,77,78701,Condo
1,2410955,C,DT,1801 Lavaca St Unit #11K,1,1,1,1.0,1.0,1964,0.0069,"1,169","$409,000",$349.87,$354.15,"$414,000",01/26/2024,74,74,78701,Condo
1,5065840,C,DT,1212 Guadalupe St Unit #505,2,2,0,2.0,1.0,1973,0.0066,954,"$425,000",$445.49,$440.25,"$420,000",03/22/2024,189,189,78701,Condo
1,8785707,C,DT,1212 Guadalupe St Unit #1006,1,2,0,2.0,1.0,1973,0.0066,957,"$450,000",$470.22,$459.77,"$440,000",10/20/2023,153,153,78701,Condo
1,5288887,C,DT,44 East Ave Unit #1706,1,1,0,1.0,1.0,2022,0.0,538,"$474,900",$882.71,$855.02,"$460,000",03/01/2024,225,374,78701,Condo
1,3121105,C,DT,360 Nueces St Unit #1406,1,1,0,1.0,1.0,2008,0.0023,753,"$449,000",$596.28,$629.48,"$474,000",02/16/2024,164,164,78701,Condo
1,4772249,C,DT,1801 Lavaca St Unit #14L,2,2,0,1.0,1.0,1964,0.008,"1,363","$509,000",$373.44,$349.03,"$475,727",02/09/2024,103,102,78701,Condo
1,5303522,C,DT,360 Nueces St Unit #1212,1,1,0,1.0,1.0,2008,0.003,812,"$539,500",$664.41,$652.71,"$530,000",04/10/2024,17,17,78701,Condo
1,8406880,C,DT,1812 West Ave Unit #308,2,2,0,2.0,1.0,2008,0.011,"1,108","$599,000",$540.61,$481.95,"$534,000",01/17/2024,160,160,78701,Condo
1,8171701,C,DT,360 Nueces St Unit #1007,1,1,0,1.0,1.0,2008,0.0026,852,"$575,000",$674.88,$645.54,"$550,000",02/16/2024,16,16,78701,Condo
1,7588222,C,DT,603 Davis St Unit #714,1,1,0,2.0,1.0,2008,0.003,"1,005","$599,000",$596.02,$551.74,"$554,500",12/14/2023,86,86,78701,Condo
1,5970649,C,DT,48 East Ave Unit #1803,1,1,0,0.0,1.0,2021,0.0012,641,"$580,000",$904.84,$897.04,"$575,000",12/15/2023,251,249,78701,Condo
